baseline,split,sample_idx,source_time,target_time,target_var,n_land_pixels,mae,rmse,mean_signed_error
persistence,val,373,2025-07-02T01:00:00,2025-07-02T07:00:00,stl1,351848,2.781029e+00,4.597917e+00,-1.074227e+00
persistence,val,373,2025-07-02T01:00:00,2025-07-02T07:00:00,sd,351848,1.257176e-05,1.506659e-04,8.639390e-06
persistence,val,374,2025-07-02T02:00:00,2025-07-02T08:00:00,swvl1,351848,4.063293e-03,1.078325e-02,3.211245e-04
persistence,val,374,2025-07-02T02:00:00,2025-07-02T08:00:00,stl1,351848,2.750381e+00,4.563789e+00,-1.204016e+00
persistence,val,374,2025-07-02T02:00:00,2025-07-02T08:00:00,sd,351848,1.303536e-05,1.641774e-04,9.437060e-06
persistence,val,375,2025-07-02T03:00:00,2025-07-02T09:00:00,swvl1,351848,4.115640e-03,1.072751e-02,2.747398e-04
persistence,val,375,2025-07-02T03:00:00,2025-07-02T09:00:00,stl1,351848,2.907169e+00,4.900328e+00,-1.468350e+00
persistence,val,375,2025-07-02T03:00:00,2025-07-02T09:00:00,sd,351848,1.334859e-05,1.752407e-04,1.013277e-05
persistence,val,376,2025-07-02T04:00:00,2025-07-02T10:00:00,swvl1,351848,4.578000e-03,1.054884e-02,2.254643e-04
persistence,val,376,2025-07-02T04:00:00,2025-07-02T10:00:00,stl1,351848,3.177219e+00,5.386035e+00,-1.628962e+00
persistence,val,376,2025-07-02T04:00:00,2025-07-02T10:00:00,sd,351848,1.601501e-05,2.490487e-04,1.117884e-05
persistence,val,377,2025-07-02T05:00:00,2025-07-02T11:00:00,swvl1,351848,4.575010e-03,1.048570e-02,1.783138e-04
persistence,val,377,2025-07-02T05:00:00,2025-07-02T11:00:00,stl1,351848,2.984952e+00,5.234343e+00,-1.381766e+00
persistence,val,377,2025-07-02T05:00:00,2025-07-02T11:00:00,sd,351848,1.704536e-05,2.800081e-04,1.042927e-05
persistence,val,378,2025-07-02T06:00:00,2025-07-02T12:00:00,swvl1,351848,4.518796e-03,1.036650e-02,1.118264e-04
persistence,val,378,2025-07-02T06:00:00,2025-07-02T12:00:00,stl1,351848,2.953788e+00,5.285704e+00,-1.281076e+00
persistence,val,378,2025-07-02T06:00:00,2025-07-02T12:00:00,sd,351848,1.762551e-05,3.047309e-04,9.853226e-06
persistence,val,379,2025-07-02T07:00:00,2025-07-02T13:00:00,swvl1,351848,4.515348e-03,1.037820e-02,5.896350e-05
persistence,val,379,2025-07-02T07:00:00,2025-07-02T13:00:00,stl1,351848,2.803254e+00,5.037617e+00,-1.103986e+00
persistence,val,379,2025-07-02T07:00:00,2025-07-02T13:00:00,sd,351848,1.836873e-05,3.237195e-04,9.563753e-06
persistence,val,380,2025-07-02T08:00:00,2025-07-02T14:00:00,swvl1,351848,4.528696e-03,1.039876e-02,8.590528e-07
persistence,val,380,2025-07-02T08:00:00,2025-07-02T14:00:00,stl1,351848,2.569711e+00,4.422197e+00,-6.486175e-01
persistence,val,380,2025-07-02T08:00:00,2025-07-02T14:00:00,sd,351848,1.941173e-05,3.381027e-04,9.593067e-06
persistence,val,381,2025-07-02T09:00:00,2025-07-02T15:00:00,swvl1,351848,4.529193e-03,1.038164e-02,-1.549953e-05
persistence,val,381,2025-07-02T09:00:00,2025-07-02T15:00:00,stl1,351848,2.513803e+00,4.106067e+00,-3.108318e-01
persistence,val,381,2025-07-02T09:00:00,2025-07-02T15:00:00,sd,351848,2.047238e-05,3.392060e-04,1.009750e-05
persistence,val,382,2025-07-02T10:00:00,2025-07-02T16:00:00,swvl1,351848,3.669732e-03,9.169465e-03,-5.222904e-05
persistence,val,382,2025-07-02T10:00:00,2025-07-02T16:00:00,stl1,351848,2.371632e+00,3.787158e+00,-2.556045e-02
persistence,val,382,2025-07-02T10:00:00,2025-07-02T16:00:00,sd,351848,1.790307e-05,2.464073e-04,1.017008e-05
persistence,val,383,2025-07-02T11:00:00,2025-07-02T17:00:00,swvl1,351848,3.658864e-03,9.180166e-03,-4.979788e-05
persistence,val,383,2025-07-02T11:00:00,2025-07-02T17:00:00,stl1,351848,2.811419e+00,4.252900e+00,4.777000e-01
persistence,val,383,2025-07-02T11:00:00,2025-07-02T17:00:00,sd,351848,1.851492e-05,2.294349e-04,1.216053e-05
persistence,val,384,2025-07-02T12:00:00,2025-07-02T18:00:00,swvl1,351848,3.671462e-03,9.230167e-03,2.848848e-06
persistence,val,384,2025-07-02T12:00:00,2025-07-02T18:00:00,stl1,351848,3.048073e+00,4.564165e+00,7.321148e-01
persistence,val,384,2025-07-02T12:00:00,2025-07-02T18:00:00,sd,351848,1.959653e-05,2.358777e-04,1.356301e-05
persistence,val,385,2025-07-02T13:00:00,2025-07-02T19:00:00,swvl1,351848,3.726799e-03,9.448742e-03,3.260050e-05
persistence,val,385,2025-07-02T13:00:00,2025-07-02T19:00:00,stl1,351848,3.223414e+00,4.782909e+00,9.421780e-01
persistence,val,385,2025-07-02T13:00:00,2025-07-02T19:00:00,sd,351848,2.074098e-05,2.503372e-04,1.417580e-05
persistence,val,386,2025-07-02T14:00:00,2025-07-02T20:00:00,swvl1,351848,3.781395e-03,9.672711e-03,5.825674e-05
persistence,val,386,2025-07-02T14:00:00,2025-07-02T20:00:00,stl1,351848,3.271813e+00,4.910160e+00,1.235619e+00
persistence,val,386,2025-07-02T14:00:00,2025-07-02T20:00:00,sd,351848,2.174795e-05,2.636359e-04,1.370248e-05
persistence,val,387,2025-07-02T15:00:00,2025-07-02T21:00:00,swvl1,351848,3.782882e-03,9.733378e-03,6.298589e-05
persistence,val,387,2025-07-02T15:00:00,2025-07-02T21:00:00,stl1,351848,3.057923e+00,4.746393e+00,1.381013e+00
persistence,val,387,2025-07-02T15:00:00,2025-07-02T21:00:00,sd,351848,2.231382e-05,2.713028e-04,1.188854e-05
persistence,val,388,2025-07-02T16:00:00,2025-07-02T22:00:00,swvl1,351848,4.194219e-03,1.012911e-02,-1.725760e-04
persistence,val,388,2025-07-02T16:00:00,2025-07-02T22:00:00,stl1,351848,2.850018e+00,4.557224e+00,1.440108e+00
persistence,val,388,2025-07-02T16:00:00,2025-07-02T22:00:00,sd,351848,2.058200e-05,2.527622e-04,8.003757e-06
persistence,val,389,2025-07-02T17:00:00,2025-07-02T23:00:00,swvl1,351848,4.147629e-03,1.017246e-02,-2.171345e-04
persistence,val,389,2025-07-02T17:00:00,2025-07-02T23:00:00,stl1,351848,2.399530e+00,3.926403e+00,1.242002e+00
persistence,val,389,2025-07-02T17:00:00,2025-07-02T23:00:00,sd,351848,1.998217e-05,2.526619e-04,5.119456e-06
persistence,val,390,2025-07-02T18:00:00,2025-07-03T00:00:00,swvl1,351848,4.106960e-03,1.028339e-02,-2.663054e-04
persistence,val,390,2025-07-02T18:00:00,2025-07-03T00:00:00,stl1,351848,2.238490e+00,3.614142e+00,1.224218e+00
persistence,val,390,2025-07-02T18:00:00,2025-07-03T00:00:00,sd,351848,2.792877e-05,3.673756e-04,7.183625e-06
persistence,val,391,2025-07-02T19:00:00,2025-07-03T01:00:00,swvl1,351848,4.172962e-03,1.061330e-02,-2.760312e-04
persistence,val,391,2025-07-02T19:00:00,2025-07-03T01:00:00,stl1,351848,2.227711e+00,3.508236e+00,1.216005e+00
persistence,val,391,2025-07-02T19:00:00,2025-07-03T01:00:00,sd,351848,2.677886e-05,3.545793e-04,4.747707e-06
persistence,val,392,2025-07-02T20:00:00,2025-07-03T02:00:00,swvl1,351848,4.264170e-03,1.092672e-02,-2.275539e-04
persistence,val,392,2025-07-02T20:00:00,2025-07-03T02:00:00,stl1,351848,2.271161e+00,3.491170e+00,6.034344e-01
persistence,val,392,2025-07-02T20:00:00,2025-07-03T02:00:00,sd,351848,2.584240e-05,3.387119e-04,2.955990e-06
persistence,val,393,2025-07-02T21:00:00,2025-07-03T03:00:00,swvl1,351848,4.370343e-03,1.113433e-02,-1.353900e-04
persistence,val,393,2025-07-02T21:00:00,2025-07-03T03:00:00,stl1,351848,2.439677e+00,3.725368e+00,4.038691e-01
persistence,val,393,2025-07-02T21:00:00,2025-07-03T03:00:00,sd,351848,2.470668e-05,3.180100e-04,2.384690e-06
persistence,val,394,2025-07-02T22:00:00,2025-07-03T04:00:00,swvl1,351848,3.459042e-03,9.423739e-03,1.959248e-04
persistence,val,394,2025-07-02T22:00:00,2025-07-03T04:00:00,stl1,351848,2.270979e+00,3.723877e+00,2.302904e-01
persistence,val,394,2025-07-02T22:00:00,2025-07-03T04:00:00,sd,351848,2.328847e-05,2.968025e-04,4.061882e-06
persistence,val,395,2025-07-02T23:00:00,2025-07-03T05:00:00,swvl1,351848,3.517113e-03,9.405217e-03,3.087087e-04
persistence,val,395,2025-07-02T23:00:00,2025-07-03T05:00:00,stl1,351848,2.580743e+00,4.102854e+00,-2.961465e-01
persistence,val,395,2025-07-02T23:00:00,2025-07-03T05:00:00,sd,351848,2.218302e-05,2.772404e-04,4.710397e-06
persistence,val,396,2025-07-03T00:00:00,2025-07-03T06:00:00,swvl1,351848,3.600703e-03,9.402624e-03,3.936813e-04
persistence,val,396,2025-07-03T00:00:00,2025-07-03T06:00:00,stl1,351848,2.706041e+00,4.338262e+00,-6.169084e-01
persistence,val,396,2025-07-03T00:00:00,2025-07-03T06:00:00,sd,351848,1.236689e-05,1.529750e-04,9.824270e-07
persistence,val,397,2025-07-03T01:00:00,2025-07-03T07:00:00,swvl1,351848,3.698831e-03,9.423765e-03,4.395916e-04
persistence,val,397,2025-07-03T01:00:00,2025-07-03T07:00:00,stl1,351848,2.799128e+00,4.533149e+00,-9.863056e-01
persistence,val,397,2025-07-03T01:00:00,2025-07-03T07:00:00,sd,351848,1.259141e-05,1.530409e-04,2.308840e-06
persistence,val,398,2025-07-03T02:00:00,2025-07-03T08:00:00,swvl1,351848,3.769743e-03,9.438936e-03,4.621543e-04
persistence,val,398,2025-07-03T02:00:00,2025-07-03T08:00:00,stl1,351848,2.727504e+00,4.483913e+00,-1.097875e+00
persistence,val,398,2025-07-03T02:00:00,2025-07-03T08:00:00,sd,351848,1.291822e-05,1.590273e-04,3.632093e-06
persistence,val,399,2025-07-03T03:00:00,2025-07-03T09:00:00,swvl1,351848,3.804314e-03,9.358791e-03,4.428654e-04
persistence,val,399,2025-07-03T03:00:00,2025-07-03T09:00:00,stl1,351848,2.889149e+00,4.849467e+00,-1.360618e+00
persistence,val,399,2025-07-03T03:00:00,2025-07-03T09:00:00,sd,351848,1.343355e-05,1.708853e-04,4.497224e-06
persistence,val,400,2025-07-03T04:00:00,2025-07-03T10:00:00,swvl1,351848,4.289066e-03,9.862538e-03,3.324957e-04
persistence,val,400,2025-07-03T04:00:00,2025-07-03T10:00:00,stl1,351848,3.204064e+00,5.362511e+00,-1.494986e+00
persistence,val,400,2025-07-03T04:00:00,2025-07-03T10:00:00,sd,351848,1.571299e-05,2.269066e-04,4.876880e-06
persistence,val,401,2025-07-03T05:00:00,2025-07-03T11:00:00,swvl1,351848,4.296744e-03,1.003375e-02,2.694986e-04
persistence,val,401,2025-07-03T05:00:00,2025-07-03T11:00:00,stl1,351848,2.973859e+00,5.216686e+00,-1.279557e+00
persistence,val,401,2025-07-03T05:00:00,2025-07-03T11:00:00,sd,351848,1.601105e-05,2.370718e-04,4.762972e-06
persistence,val,402,2025-07-03T06:00:00,2025-07-03T12:00:00,swvl1,351848,4.297213e-03,1.032121e-02,2.071601e-04
persistence,val,402,2025-07-03T06:00:00,2025-07-03T12:00:00,stl1,351848,2.951421e+00,5.247623e+00,-1.204984e+00
persistence,val,402,2025-07-03T06:00:00,2025-07-03T12:00:00,sd,351848,1.611869e-05,2.439114e-04,4.393473e-06
persistence,val,403,2025-07-03T07:00:00,2025-07-03T13:00:00,swvl1,351848,4.353691e-03,1.073519e-02,1.520542e-04
persistence,val,403,2025-07-03T07:00:00,2025-07-03T13:00:00,stl1,351848,2.801732e+00,5.011254e+00,-1.033641e+00
persistence,val,403,2025-07-03T07:00:00,2025-07-03T13:00:00,sd,351848,1.658111e-05,2.507971e-04,4.097500e-06
persistence,val,404,2025-07-03T08:00:00,2025-07-03T14:00:00,swvl1,351848,4.429666e-03,1.115216e-02,8.038025e-05
persistence,val,404,2025-07-03T08:00:00,2025-07-03T14:00:00,stl1,351848,2.619235e+00,4.455182e+00,-5.972679e-01
persistence,val,404,2025-07-03T08:00:00,2025-07-03T14:00:00,sd,351848,1.768098e-05,2.610762e-04,4.218772e-06
persistence,val,405,2025-07-03T09:00:00,2025-07-03T15:00:00,swvl1,351848,4.525372e-03,1.155287e-02,1.333224e-06
persistence,val,405,2025-07-03T09:00:00,2025-07-03T15:00:00,stl1,351848,2.558015e+00,4.155427e+00,-3.082859e-01
persistence,val,405,2025-07-03T09:00:00,2025-07-03T15:00:00,sd,351848,1.924664e-05,2.741389e-04,4.615398e-06
persistence,val,406,2025-07-03T10:00:00,2025-07-03T16:00:00,swvl1,351848,3.672409e-03,1.015902e-02,4.858287e-05
persistence,val,406,2025-07-03T10:00:00,2025-07-03T16:00:00,stl1,351848,2.420896e+00,3.824253e+00,-6.418805e-02
persistence,val,406,2025-07-03T10:00:00,2025-07-03T16:00:00,sd,351848,1.787556e-05,2.453665e-04,5.596421e-06
persistence,val,407,2025-07-03T11:00:00,2025-07-03T17:00:00,swvl1,351848,3.658568e-03,1.013843e-02,6.382813e-05
persistence,val,407,2025-07-03T11:00:00,2025-07-03T17:00:00,stl1,351848,2.827004e+00,4.268506e+00,4.301090e-01
persistence,val,407,2025-07-03T11:00:00,2025-07-03T17:00:00,sd,351848,1.951518e-05,2.677019e-04,6.946814e-06
persistence,val,408,2025-07-03T12:00:00,2025-07-03T18:00:00,swvl1,351848,3.693789e-03,1.025012e-02,9.944220e-05
persistence,val,408,2025-07-03T12:00:00,2025-07-03T18:00:00,stl1,351848,3.057974e+00,4.571862e+00,6.899676e-01
persistence,val,408,2025-07-03T12:00:00,2025-07-03T18:00:00,sd,351848,2.115716e-05,2.882711e-04,8.241200e-06
persistence,val,409,2025-07-03T13:00:00,2025-07-03T19:00:00,swvl1,351848,3.740198e-03,1.028992e-02,1.289689e-04
persistence,val,409,2025-07-03T13:00:00,2025-07-03T19:00:00,stl1,351848,3.243230e+00,4.807474e+00,9.112968e-01
persistence,val,409,2025-07-03T13:00:00,2025-07-03T19:00:00,sd,351848,2.276741e-05,3.065934e-04,9.028413e-06
persistence,val,410,2025-07-03T14:00:00,2025-07-03T20:00:00,swvl1,351848,3.776852e-03,1.033798e-02,1.383055e-04
persistence,val,410,2025-07-03T14:00:00,2025-07-03T20:00:00,stl1,351848,3.276064e+00,4.896079e+00,1.179392e+00
persistence,val,410,2025-07-03T14:00:00,2025-07-03T20:00:00,sd,351848,2.367369e-05,3.176223e-04,8.843537e-06
persistence,val,411,2025-07-03T15:00:00,2025-07-03T21:00:00,swvl1,351848,3.770062e-03,1.042581e-02,1.319020e-04
persistence,val,411,2025-07-03T15:00:00,2025-07-03T21:00:00,stl1,351848,3.020710e+00,4.672285e+00,1.354006e+00
persistence,val,411,2025-07-03T15:00:00,2025-07-03T21:00:00,sd,351848,2.343235e-05,3.173940e-04,7.997591e-06
persistence,val,412,2025-07-03T16:00:00,2025-07-03T22:00:00,swvl1,351848,4.080496e-03,1.048437e-02,4.015071e-05
persistence,val,412,2025-07-03T16:00:00,2025-07-03T22:00:00,stl1,351848,2.824522e+00,4.517166e+00,1.405761e+00
persistence,val,412,2025-07-03T16:00:00,2025-07-03T22:00:00,sd,351848,2.081971e-05,2.725520e-04,6.959791e-06
persistence,val,413,2025-07-03T17:00:00,2025-07-03T23:00:00,swvl1,351848,4.030504e-03,1.051396e-02,-6.171141e-06
persistence,val,413,2025-07-03T17:00:00,2025-07-03T23:00:00,stl1,351848,2.409218e+00,3.920124e+00,1.234909e+00
persistence,val,413,2025-07-03T17:00:00,2025-07-03T23:00:00,sd,351848,1.928132e-05,2.531765e-04,5.413087e-06
persistence,val,414,2025-07-03T18:00:00,2025-07-04T00:00:00,swvl1,351848,4.008694e-03,1.065740e-02,-4.656240e-05
persistence,val,414,2025-07-03T18:00:00,2025-07-04T00:00:00,stl1,351848,2.281672e+00,3.646650e+00,1.228225e+00
persistence,val,414,2025-07-03T18:00:00,2025-07-04T00:00:00,sd,351848,2.316206e-05,2.919665e-04,5.739190e-06
persistence,val,415,2025-07-03T19:00:00,2025-07-04T01:00:00,swvl1,351848,4.081383e-03,1.094863e-02,-5.043089e-05
persistence,val,415,2025-07-03T19:00:00,2025-07-04T01:00:00,stl1,351848,2.278643e+00,3.548251e+00,1.192100e+00
persistence,val,415,2025-07-03T19:00:00,2025-07-04T01:00:00,sd,351848,2.166585e-05,2.710174e-04,4.602119e-06
persistence,val,416,2025-07-03T20:00:00,2025-07-04T02:00:00,swvl1,351848,4.196711e-03,1.126479e-02,-5.355868e-06
persistence,val,416,2025-07-03T20:00:00,2025-07-04T02:00:00,stl1,351848,2.368754e+00,3.588720e+00,5.779582e-01
persistence,val,416,2025-07-03T20:00:00,2025-07-04T02:00:00,sd,351848,2.079074e-05,2.554230e-04,4.320219e-06
persistence,val,417,2025-07-03T21:00:00,2025-07-04T03:00:00,swvl1,351848,4.353742e-03,1.157962e-02,1.071484e-04
persistence,val,417,2025-07-03T21:00:00,2025-07-04T03:00:00,stl1,351848,2.540489e+00,3.819436e+00,3.904520e-01
persistence,val,417,2025-07-03T21:00:00,2025-07-04T03:00:00,sd,351848,2.037131e-05,2.477958e-04,4.888456e-06
persistence,val,418,2025-07-03T22:00:00,2025-07-04T04:00:00,swvl1,351848,3.541462e-03,1.019137e-02,2.734886e-04
persistence,val,418,2025-07-03T22:00:00,2025-07-04T04:00:00,stl1,351848,2.332586e+00,3.727810e+00,2.227404e-01
persistence,val,418,2025-07-03T22:00:00,2025-07-04T04:00:00,sd,351848,1.755511e-05,2.055910e-04,5.733736e-06
persistence,val,419,2025-07-03T23:00:00,2025-07-04T05:00:00,swvl1,351848,3.637654e-03,1.026986e-02,3.933642e-04
persistence,val,419,2025-07-03T23:00:00,2025-07-04T05:00:00,stl1,351848,2.620574e+00,4.134194e+00,-3.417504e-01
persistence,val,419,2025-07-03T23:00:00,2025-07-04T05:00:00,sd,351848,1.763343e-05,1.976003e-04,7.425375e-06
persistence,val,420,2025-07-04T00:00:00,2025-07-04T06:00:00,swvl1,351848,3.747953e-03,1.033841e-02,4.885349e-04
persistence,val,420,2025-07-04T00:00:00,2025-07-04T06:00:00,stl1,351848,2.708124e+00,4.312570e+00,-6.785538e-01
persistence,val,420,2025-07-04T00:00:00,2025-07-04T06:00:00,sd,351848,1.246504e-05,1.500278e-04,7.621014e-06
persistence,val,421,2025-07-04T01:00:00,2025-07-04T07:00:00,swvl1,351848,3.842552e-03,1.034585e-02,5.443928e-04
persistence,val,421,2025-07-04T01:00:00,2025-07-04T07:00:00,stl1,351848,2.821946e+00,4.518773e+00,-1.055341e+00
persistence,val,421,2025-07-04T01:00:00,2025-07-04T07:00:00,sd,351848,1.359448e-05,1.707229e-04,9.552461e-06
persistence,val,422,2025-07-04T02:00:00,2025-07-04T08:00:00,swvl1,351848,3.900544e-03,1.034117e-02,5.713806e-04
persistence,val,422,2025-07-04T02:00:00,2025-07-04T08:00:00,stl1,351848,2.743183e+00,4.478469e+00,-1.115322e+00
persistence,val,422,2025-07-04T02:00:00,2025-07-04T08:00:00,sd,351848,1.476562e-05,1.916526e-04,1.096668e-05
persistence,val,423,2025-07-04T03:00:00,2025-07-04T09:00:00,swvl1,351848,3.923098e-03,1.033684e-02,5.348003e-04
persistence,val,423,2025-07-04T03:00:00,2025-07-04T09:00:00,stl1,351848,2.927236e+00,4.885499e+00,-1.412658e+00
persistence,val,423,2025-07-04T03:00:00,2025-07-04T09:00:00,sd,351848,1.554410e-05,2.076276e-04,1.164934e-05
persistence,val,424,2025-07-04T04:00:00,2025-07-04T10:00:00,swvl1,351848,4.322433e-03,1.024490e-02,3.985361e-04
persistence,val,424,2025-07-04T04:00:00,2025-07-04T10:00:00,stl1,351848,3.204840e+00,5.361804e+00,-1.554603e+00
persistence,val,424,2025-07-04T04:00:00,2025-07-04T10:00:00,sd,351848,1.500208e-05,2.021870e-04,1.183549e-05
persistence,val,425,2025-07-04T05:00:00,2025-07-04T11:00:00,swvl1,351848,4.292657e-03,1.029114e-02,3.196995e-04
persistence,val,425,2025-07-04T05:00:00,2025-07-04T11:00:00,stl1,351848,3.018841e+00,5.229183e+00,-1.320099e+00
persistence,val,425,2025-07-04T05:00:00,2025-07-04T11:00:00,sd,351848,1.449729e-05,1.986732e-04,1.110313e-05
persistence,val,426,2025-07-04T06:00:00,2025-07-04T12:00:00,swvl1,351848,4.243021e-03,1.027338e-02,2.289239e-04
persistence,val,426,2025-07-04T06:00:00,2025-07-04T12:00:00,stl1,351848,2.980345e+00,5.263299e+00,-1.234266e+00
persistence,val,426,2025-07-04T06:00:00,2025-07-04T12:00:00,sd,351848,1.349805e-05,1.886147e-04,1.004019e-05
persistence,val,427,2025-07-04T07:00:00,2025-07-04T13:00:00,swvl1,351848,4.271984e-03,1.041823e-02,1.399849e-04
persistence,val,427,2025-07-04T07:00:00,2025-07-04T13:00:00,stl1,351848,2.810124e+00,4.983945e+00,-1.051435e+00
persistence,val,427,2025-07-04T07:00:00,2025-07-04T13:00:00,sd,351848,1.270712e-05,1.794394e-04,9.113256e-06
persistence,val,428,2025-07-04T08:00:00,2025-07-04T14:00:00,swvl1,351848,4.315105e-03,1.067391e-02,4.943838e-05
persistence,val,428,2025-07-04T08:00:00,2025-07-04T14:00:00,stl1,351848,2.636328e+00,4.475919e+00,-6.496271e-01
persistence,val,428,2025-07-04T08:00:00,2025-07-04T14:00:00,sd,351848,1.257208e-05,1.785604e-04,8.658986e-06
persistence,val,429,2025-07-04T09:00:00,2025-07-04T15:00:00,swvl1,351848,4.350636e-03,1.085651e-02,1.212572e-05
persistence,val,429,2025-07-04T09:00:00,2025-07-04T15:00:00,stl1,351848,2.597145e+00,4.216155e+00,-3.128017e-01
persistence,val,429,2025-07-04T09:00:00,2025-07-04T15:00:00,sd,351848,1.303748e-05,1.822050e-04,8.634725e-06
persistence,val,430,2025-07-04T10:00:00,2025-07-04T16:00:00,swvl1,351848,3.453172e-03,9.352283e-03,8.533338e-05
persistence,val,430,2025-07-04T10:00:00,2025-07-04T16:00:00,stl1,351848,2.487817e+00,3.906480e+00,-2.882186e-02
persistence,val,430,2025-07-04T10:00:00,2025-07-04T16:00:00,sd,351848,1.359673e-05,1.796818e-04,8.893188e-06
persistence,val,431,2025-07-04T11:00:00,2025-07-04T17:00:00,swvl1,351848,3.441386e-03,9.355307e-03,1.070445e-04
persistence,val,431,2025-07-04T11:00:00,2025-07-04T17:00:00,stl1,351848,2.909684e+00,4.364236e+00,4.545140e-01
persistence,val,431,2025-07-04T11:00:00,2025-07-04T17:00:00,sd,351848,1.507916e-05,1.938270e-04,9.912740e-06
persistence,val,432,2025-07-04T12:00:00,2025-07-04T18:00:00,swvl1,351848,3.509652e-03,9.516294e-03,1.521881e-04
persistence,val,432,2025-07-04T12:00:00,2025-07-04T18:00:00,stl1,351848,3.150838e+00,4.690098e+00,7.168063e-01
persistence,val,432,2025-07-04T12:00:00,2025-07-04T18:00:00,sd,351848,1.644127e-05,2.087404e-04,1.096675e-05
persistence,val,433,2025-07-04T13:00:00,2025-07-04T19:00:00,swvl1,351848,3.601553e-03,9.795245e-03,1.825273e-04
persistence,val,433,2025-07-04T13:00:00,2025-07-04T19:00:00,stl1,351848,3.331221e+00,4.913450e+00,9.442280e-01
persistence,val,433,2025-07-04T13:00:00,2025-07-04T19:00:00,sd,351848,1.768717e-05,2.210139e-04,1.175271e-05
persistence,val,434,2025-07-04T14:00:00,2025-07-04T20:00:00,swvl1,351848,3.662258e-03,1.011784e-02,1.906689e-04
persistence,val,434,2025-07-04T14:00:00,2025-07-04T20:00:00,stl1,351848,3.337191e+00,4.984670e+00,1.218050e+00
persistence,val,434,2025-07-04T14:00:00,2025-07-04T20:00:00,sd,351848,1.817976e-05,2.251508e-04,1.186982e-05
persistence,val,435,2025-07-04T15:00:00,2025-07-04T21:00:00,swvl1,351848,3.684676e-03,1.050391e-02,1.611164e-04
persistence,val,435,2025-07-04T15:00:00,2025-07-04T21:00:00,stl1,351848,3.038651e+00,4.727284e+00,1.354637e+00
persistence,val,435,2025-07-04T15:00:00,2025-07-04T21:00:00,sd,351848,1.775040e-05,2.186461e-04,1.143125e-05
persistence,val,436,2025-07-04T16:00:00,2025-07-04T22:00:00,swvl1,351848,4.063071e-03,1.053578e-02,6.924857e-05
persistence,val,436,2025-07-04T16:00:00,2025-07-04T22:00:00,stl1,351848,2.861596e+00,4.586906e+00,1.426064e+00
persistence,val,436,2025-07-04T16:00:00,2025-07-04T22:00:00,sd,351848,1.637558e-05,2.069699e-04,9.705961e-06
persistence,val,437,2025-07-04T17:00:00,2025-07-04T23:00:00,swvl1,351848,4.014345e-03,1.057219e-02,5.152935e-05
persistence,val,437,2025-07-04T17:00:00,2025-07-04T23:00:00,stl1,351848,2.457194e+00,3.972395e+00,1.270781e+00
persistence,val,437,2025-07-04T17:00:00,2025-07-04T23:00:00,sd,351848,1.478078e-05,1.889579e-04,8.057378e-06
persistence,val,438,2025-07-04T18:00:00,2025-07-05T00:00:00,swvl1,351848,3.959893e-03,1.053910e-02,3.682952e-05
persistence,val,438,2025-07-04T18:00:00,2025-07-05T00:00:00,stl1,351848,2.301017e+00,3.657774e+00,1.277845e+00
persistence,val,438,2025-07-04T18:00:00,2025-07-05T00:00:00,sd,351848,1.627909e-05,2.199111e-04,6.736622e-06
persistence,val,439,2025-07-04T19:00:00,2025-07-05T01:00:00,swvl1,351848,4.013204e-03,1.062952e-02,7.135332e-05
persistence,val,439,2025-07-04T19:00:00,2025-07-05T01:00:00,stl1,351848,2.299099e+00,3.543363e+00,1.243027e+00
persistence,val,439,2025-07-04T19:00:00,2025-07-05T01:00:00,sd,351848,1.505890e-05,2.075294e-04,5.181664e-06
persistence,val,440,2025-07-04T20:00:00,2025-07-05T02:00:00,swvl1,351848,4.102486e-03,1.073961e-02,1.696126e-04
persistence,val,440,2025-07-04T20:00:00,2025-07-05T02:00:00,stl1,351848,2.334091e+00,3.519922e+00,6.415679e-01
persistence,val,440,2025-07-04T20:00:00,2025-07-05T02:00:00,sd,351848,1.440280e-05,2.013281e-04,4.338033e-06
persistence,val,441,2025-07-04T21:00:00,2025-07-05T03:00:00,swvl1,351848,4.222360e-03,1.084767e-02,3.102448e-04
persistence,val,441,2025-07-04T21:00:00,2025-07-05T03:00:00,stl1,351848,2.468836e+00,3.736927e+00,3.959920e-01
persistence,val,441,2025-07-04T21:00:00,2025-07-05T03:00:00,sd,351848,1.461396e-05,2.013176e-04,4.311188e-06
persistence,val,442,2025-07-04T22:00:00,2025-07-05T04:00:00,swvl1,351848,3.369708e-03,9.427194e-03,5.211369e-04
persistence,val,442,2025-07-04T22:00:00,2025-07-05T04:00:00,stl1,351848,2.315660e+00,3.712944e+00,2.231377e-01
persistence,val,442,2025-07-04T22:00:00,2025-07-05T04:00:00,sd,351848,1.469908e-05,1.970222e-04,5.526306e-06
persistence,val,443,2025-07-04T23:00:00,2025-07-05T05:00:00,swvl1,351848,3.468538e-03,9.532677e-03,6.549273e-04
persistence,val,443,2025-07-04T23:00:00,2025-07-05T05:00:00,stl1,351848,2.602425e+00,4.136563e+00,-2.909404e-01
persistence,val,443,2025-07-04T23:00:00,2025-07-05T05:00:00,sd,351848,1.583927e-05,2.086731e-04,6.671831e-06
persistence,val,444,2025-07-05T00:00:00,2025-07-05T06:00:00,swvl1,351848,3.579022e-03,9.585922e-03,7.735656e-04
