baseline,split,sample_idx,source_time,target_time,target_var,n_land_pixels,mae,rmse,mean_signed_error
climatology,val,347,2024-07-15T17:00:00,2024-07-15T23:00:00,stl1,351848,2.989307e+00,3.973588e+00,-8.832594e-01
climatology,val,347,2024-07-15T17:00:00,2024-07-15T23:00:00,sd,351848,2.333354e-03,1.316279e-02,1.946959e-03
climatology,val,348,2024-07-15T18:00:00,2024-07-16T00:00:00,swvl1,351848,3.374774e-02,5.569275e-02,6.611817e-03
climatology,val,348,2024-07-15T18:00:00,2024-07-16T00:00:00,stl1,351848,3.058086e+00,4.066933e+00,-9.004694e-01
climatology,val,348,2024-07-15T18:00:00,2024-07-16T00:00:00,sd,351848,2.384887e-03,1.347408e-02,1.993066e-03
climatology,val,349,2024-07-15T19:00:00,2024-07-16T01:00:00,swvl1,351848,3.374894e-02,5.568994e-02,6.650587e-03
climatology,val,349,2024-07-15T19:00:00,2024-07-16T01:00:00,stl1,351848,3.048898e+00,4.052539e+00,-8.742001e-01
climatology,val,349,2024-07-15T19:00:00,2024-07-16T01:00:00,sd,351848,2.377722e-03,1.345063e-02,1.986617e-03
climatology,val,350,2024-07-15T20:00:00,2024-07-16T02:00:00,swvl1,351848,3.375353e-02,5.569125e-02,6.693645e-03
climatology,val,350,2024-07-15T20:00:00,2024-07-16T02:00:00,stl1,351848,3.086190e+00,4.110164e+00,-8.656172e-01
climatology,val,350,2024-07-15T20:00:00,2024-07-16T02:00:00,sd,351848,2.370951e-03,1.342765e-02,1.980698e-03
climatology,val,351,2024-07-15T21:00:00,2024-07-16T03:00:00,swvl1,351848,3.374837e-02,5.566936e-02,6.751314e-03
climatology,val,351,2024-07-15T21:00:00,2024-07-16T03:00:00,stl1,351848,3.106637e+00,4.131559e+00,-8.373778e-01
climatology,val,351,2024-07-15T21:00:00,2024-07-16T03:00:00,sd,351848,2.363270e-03,1.340083e-02,1.973948e-03
climatology,val,352,2024-07-15T22:00:00,2024-07-16T04:00:00,swvl1,351848,3.374777e-02,5.564122e-02,6.810689e-03
climatology,val,352,2024-07-15T22:00:00,2024-07-16T04:00:00,stl1,351848,3.133390e+00,4.156992e+00,-8.083502e-01
climatology,val,352,2024-07-15T22:00:00,2024-07-16T04:00:00,sd,351848,2.355051e-03,1.337172e-02,1.966717e-03
climatology,val,353,2024-07-15T23:00:00,2024-07-16T05:00:00,swvl1,351848,3.376208e-02,5.562980e-02,6.865533e-03
climatology,val,353,2024-07-15T23:00:00,2024-07-16T05:00:00,stl1,351848,3.183353e+00,4.229940e+00,-8.633519e-01
climatology,val,353,2024-07-15T23:00:00,2024-07-16T05:00:00,sd,351848,2.345999e-03,1.333929e-02,1.958687e-03
climatology,val,354,2025-07-01T06:00:00,2025-07-01T12:00:00,swvl1,351848,2.636748e-02,4.466010e-02,-3.133162e-03
climatology,val,354,2025-07-01T06:00:00,2025-07-01T12:00:00,stl1,351848,2.282393e+00,3.288147e+00,-4.127092e-01
climatology,val,354,2025-07-01T06:00:00,2025-07-01T12:00:00,sd,351848,2.008978e-03,1.122723e-02,1.851085e-03
climatology,val,355,2025-07-01T07:00:00,2025-07-01T13:00:00,swvl1,351848,2.640968e-02,4.471548e-02,-3.174862e-03
climatology,val,355,2025-07-01T07:00:00,2025-07-01T13:00:00,stl1,351848,2.297219e+00,3.297337e+00,-4.106220e-01
climatology,val,355,2025-07-01T07:00:00,2025-07-01T13:00:00,sd,351848,2.006789e-03,1.120832e-02,1.847299e-03
climatology,val,356,2025-07-01T08:00:00,2025-07-01T14:00:00,swvl1,351848,2.647599e-02,4.481501e-02,-3.216938e-03
climatology,val,356,2025-07-01T08:00:00,2025-07-01T14:00:00,stl1,351848,2.337005e+00,3.346499e+00,-4.538675e-01
climatology,val,356,2025-07-01T08:00:00,2025-07-01T14:00:00,sd,351848,2.004735e-03,1.118941e-02,1.843494e-03
climatology,val,357,2025-07-01T09:00:00,2025-07-01T15:00:00,swvl1,351848,2.653822e-02,4.490513e-02,-3.252290e-03
climatology,val,357,2025-07-01T09:00:00,2025-07-01T15:00:00,stl1,351848,2.318060e+00,3.327137e+00,-4.425579e-01
climatology,val,357,2025-07-01T09:00:00,2025-07-01T15:00:00,sd,351848,2.002316e-03,1.116850e-02,1.839394e-03
climatology,val,358,2025-07-01T10:00:00,2025-07-01T16:00:00,swvl1,351848,2.658675e-02,4.497197e-02,-3.279205e-03
climatology,val,358,2025-07-01T10:00:00,2025-07-01T16:00:00,stl1,351848,2.300091e+00,3.314787e+00,-4.458653e-01
climatology,val,358,2025-07-01T10:00:00,2025-07-01T16:00:00,sd,351848,1.998996e-03,1.114528e-02,1.834776e-03
climatology,val,359,2025-07-01T11:00:00,2025-07-01T17:00:00,swvl1,351848,2.662229e-02,4.502551e-02,-3.302770e-03
climatology,val,359,2025-07-01T11:00:00,2025-07-01T17:00:00,stl1,351848,2.283139e+00,3.301842e+00,-5.023846e-01
climatology,val,359,2025-07-01T11:00:00,2025-07-01T17:00:00,sd,351848,1.994539e-03,1.111855e-02,1.829510e-03
climatology,val,360,2025-07-01T12:00:00,2025-07-01T18:00:00,swvl1,351848,2.666628e-02,4.509323e-02,-3.343249e-03
climatology,val,360,2025-07-01T12:00:00,2025-07-01T18:00:00,stl1,351848,2.269038e+00,3.297795e+00,-5.313382e-01
climatology,val,360,2025-07-01T12:00:00,2025-07-01T18:00:00,sd,351848,1.988475e-03,1.108919e-02,1.825040e-03
climatology,val,361,2025-07-01T13:00:00,2025-07-01T19:00:00,swvl1,351848,2.668406e-02,4.511881e-02,-3.362275e-03
climatology,val,361,2025-07-01T13:00:00,2025-07-01T19:00:00,stl1,351848,2.261582e+00,3.291694e+00,-5.465685e-01
climatology,val,361,2025-07-01T13:00:00,2025-07-01T19:00:00,sd,351848,1.982014e-03,1.105940e-02,1.819879e-03
climatology,val,362,2025-07-01T14:00:00,2025-07-01T20:00:00,swvl1,351848,2.670135e-02,4.515305e-02,-3.378273e-03
climatology,val,362,2025-07-01T14:00:00,2025-07-01T20:00:00,stl1,351848,2.218238e+00,3.242778e+00,-5.761224e-01
climatology,val,362,2025-07-01T14:00:00,2025-07-01T20:00:00,sd,351848,1.975221e-03,1.102900e-02,1.814182e-03
climatology,val,363,2025-07-01T15:00:00,2025-07-01T21:00:00,swvl1,351848,2.672965e-02,4.517399e-02,-3.397060e-03
climatology,val,363,2025-07-01T15:00:00,2025-07-01T21:00:00,stl1,351848,2.190849e+00,3.213878e+00,-5.892228e-01
climatology,val,363,2025-07-01T15:00:00,2025-07-01T21:00:00,sd,351848,1.968363e-03,1.099972e-02,1.808429e-03
climatology,val,364,2025-07-01T16:00:00,2025-07-01T22:00:00,swvl1,351848,2.666553e-02,4.492689e-02,-3.297330e-03
climatology,val,364,2025-07-01T16:00:00,2025-07-01T22:00:00,stl1,351848,2.151458e+00,3.164334e+00,-5.371163e-01
climatology,val,364,2025-07-01T16:00:00,2025-07-01T22:00:00,sd,351848,1.965050e-03,1.098685e-02,1.801895e-03
climatology,val,365,2025-07-01T17:00:00,2025-07-01T23:00:00,swvl1,351848,2.667918e-02,4.495406e-02,-3.319449e-03
climatology,val,365,2025-07-01T17:00:00,2025-07-01T23:00:00,stl1,351848,2.133648e+00,3.137819e+00,-5.435354e-01
climatology,val,365,2025-07-01T17:00:00,2025-07-01T23:00:00,sd,351848,1.959372e-03,1.096577e-02,1.797037e-03
climatology,val,366,2025-07-01T18:00:00,2025-07-02T00:00:00,swvl1,351848,2.707588e-02,4.570294e-02,-3.316625e-03
climatology,val,366,2025-07-01T18:00:00,2025-07-02T00:00:00,stl1,351848,2.160654e+00,3.170102e+00,-5.630347e-01
climatology,val,366,2025-07-01T18:00:00,2025-07-02T00:00:00,sd,351848,2.009948e-03,1.131125e-02,1.862451e-03
climatology,val,367,2025-07-01T19:00:00,2025-07-02T01:00:00,swvl1,351848,2.707103e-02,4.567971e-02,-3.329266e-03
climatology,val,367,2025-07-01T19:00:00,2025-07-02T01:00:00,stl1,351848,2.115802e+00,3.103055e+00,-5.589011e-01
climatology,val,367,2025-07-01T19:00:00,2025-07-02T01:00:00,sd,351848,2.003635e-03,1.129001e-02,1.857086e-03
climatology,val,368,2025-07-01T20:00:00,2025-07-02T02:00:00,swvl1,351848,2.705281e-02,4.565787e-02,-3.332555e-03
climatology,val,368,2025-07-01T20:00:00,2025-07-02T02:00:00,stl1,351848,2.085544e+00,3.059594e+00,-5.366294e-01
climatology,val,368,2025-07-01T20:00:00,2025-07-02T02:00:00,sd,351848,1.997693e-03,1.126928e-02,1.852257e-03
climatology,val,369,2025-07-01T21:00:00,2025-07-02T03:00:00,swvl1,351848,2.706223e-02,4.567765e-02,-3.351804e-03
climatology,val,369,2025-07-01T21:00:00,2025-07-02T03:00:00,stl1,351848,2.069369e+00,3.032573e+00,-5.245247e-01
climatology,val,369,2025-07-01T21:00:00,2025-07-02T03:00:00,sd,351848,1.990849e-03,1.124381e-02,1.846618e-03
climatology,val,370,2025-07-01T22:00:00,2025-07-02T04:00:00,swvl1,351848,2.706938e-02,4.570187e-02,-3.360952e-03
climatology,val,370,2025-07-01T22:00:00,2025-07-02T04:00:00,stl1,351848,2.062579e+00,3.011710e+00,-5.240145e-01
climatology,val,370,2025-07-01T22:00:00,2025-07-02T04:00:00,sd,351848,1.983561e-03,1.121648e-02,1.840579e-03
climatology,val,371,2025-07-01T23:00:00,2025-07-02T05:00:00,swvl1,351848,2.708705e-02,4.575318e-02,-3.387351e-03
climatology,val,371,2025-07-01T23:00:00,2025-07-02T05:00:00,stl1,351848,2.112049e+00,3.054042e+00,-5.049224e-01
climatology,val,371,2025-07-01T23:00:00,2025-07-02T05:00:00,sd,351848,1.975574e-03,1.118612e-02,1.833827e-03
climatology,val,372,2025-07-02T00:00:00,2025-07-02T06:00:00,swvl1,351848,2.710133e-02,4.582092e-02,-3.415449e-03
climatology,val,372,2025-07-02T00:00:00,2025-07-02T06:00:00,stl1,351848,2.134525e+00,3.083660e+00,-4.973009e-01
climatology,val,372,2025-07-02T00:00:00,2025-07-02T06:00:00,sd,351848,1.966702e-03,1.115149e-02,1.826092e-03
climatology,val,373,2025-07-02T01:00:00,2025-07-02T07:00:00,swvl1,351848,2.710095e-02,4.586723e-02,-3.432594e-03
climatology,val,373,2025-07-02T01:00:00,2025-07-02T07:00:00,stl1,351848,2.142983e+00,3.106079e+00,-4.952226e-01
climatology,val,373,2025-07-02T01:00:00,2025-07-02T07:00:00,sd,351848,1.957566e-03,1.111391e-02,1.818074e-03
climatology,val,374,2025-07-02T02:00:00,2025-07-02T08:00:00,swvl1,351848,2.708301e-02,4.588653e-02,-3.452846e-03
climatology,val,374,2025-07-02T02:00:00,2025-07-02T08:00:00,stl1,351848,2.153154e+00,3.127604e+00,-4.984620e-01
climatology,val,374,2025-07-02T02:00:00,2025-07-02T08:00:00,sd,351848,1.948926e-03,1.107671e-02,1.810573e-03
climatology,val,375,2025-07-02T03:00:00,2025-07-02T09:00:00,swvl1,351848,2.707258e-02,4.588712e-02,-3.488035e-03
climatology,val,375,2025-07-02T03:00:00,2025-07-02T09:00:00,stl1,351848,2.177257e+00,3.156325e+00,-4.964526e-01
climatology,val,375,2025-07-02T03:00:00,2025-07-02T09:00:00,sd,351848,1.941004e-03,1.104060e-02,1.803844e-03
climatology,val,376,2025-07-02T04:00:00,2025-07-02T10:00:00,swvl1,351848,2.700379e-02,4.571942e-02,-3.363962e-03
climatology,val,376,2025-07-02T04:00:00,2025-07-02T10:00:00,stl1,351848,2.228144e+00,3.215407e+00,-4.948413e-01
climatology,val,376,2025-07-02T04:00:00,2025-07-02T10:00:00,sd,351848,1.935938e-03,1.101885e-02,1.797100e-03
climatology,val,377,2025-07-02T05:00:00,2025-07-02T11:00:00,swvl1,351848,2.697775e-02,4.570208e-02,-3.371062e-03
climatology,val,377,2025-07-02T05:00:00,2025-07-02T11:00:00,stl1,351848,2.238831e+00,3.230692e+00,-4.888928e-01
climatology,val,377,2025-07-02T05:00:00,2025-07-02T11:00:00,sd,351848,1.931678e-03,1.099203e-02,1.791572e-03
climatology,val,378,2025-07-02T06:00:00,2025-07-02T12:00:00,swvl1,351848,2.712387e-02,4.595873e-02,-3.277838e-03
climatology,val,378,2025-07-02T06:00:00,2025-07-02T12:00:00,stl1,351848,2.291781e+00,3.293908e+00,-5.081858e-01
climatology,val,378,2025-07-02T06:00:00,2025-07-02T12:00:00,sd,351848,2.048441e-03,1.144297e-02,1.906276e-03
climatology,val,379,2025-07-02T07:00:00,2025-07-02T13:00:00,swvl1,351848,2.711245e-02,4.597577e-02,-3.283565e-03
climatology,val,379,2025-07-02T07:00:00,2025-07-02T13:00:00,stl1,351848,2.296836e+00,3.300437e+00,-5.143466e-01
climatology,val,379,2025-07-02T07:00:00,2025-07-02T13:00:00,sd,351848,2.045448e-03,1.142314e-02,1.903032e-03
climatology,val,380,2025-07-02T08:00:00,2025-07-02T14:00:00,swvl1,351848,2.711623e-02,4.602760e-02,-3.301971e-03
climatology,val,380,2025-07-02T08:00:00,2025-07-02T14:00:00,stl1,351848,2.337635e+00,3.353627e+00,-5.699097e-01
climatology,val,380,2025-07-02T08:00:00,2025-07-02T14:00:00,sd,351848,2.042238e-03,1.140317e-02,1.899911e-03
climatology,val,381,2025-07-02T09:00:00,2025-07-02T15:00:00,swvl1,351848,2.712340e-02,4.608305e-02,-3.305728e-03
climatology,val,381,2025-07-02T09:00:00,2025-07-02T15:00:00,stl1,351848,2.324925e+00,3.341862e+00,-5.611210e-01
climatology,val,381,2025-07-02T09:00:00,2025-07-02T15:00:00,sd,351848,2.038277e-03,1.138099e-02,1.896864e-03
climatology,val,382,2025-07-02T10:00:00,2025-07-02T16:00:00,swvl1,351848,2.714277e-02,4.613891e-02,-3.318275e-03
climatology,val,382,2025-07-02T10:00:00,2025-07-02T16:00:00,stl1,351848,2.316112e+00,3.337031e+00,-5.720601e-01
climatology,val,382,2025-07-02T10:00:00,2025-07-02T16:00:00,sd,351848,2.033284e-03,1.135594e-02,1.893054e-03
climatology,val,383,2025-07-02T11:00:00,2025-07-02T17:00:00,swvl1,351848,2.715312e-02,4.614655e-02,-3.311404e-03
climatology,val,383,2025-07-02T11:00:00,2025-07-02T17:00:00,stl1,351848,2.284579e+00,3.301759e+00,-5.862157e-01
climatology,val,383,2025-07-02T11:00:00,2025-07-02T17:00:00,sd,351848,2.027428e-03,1.132823e-02,1.888582e-03
climatology,val,384,2025-07-02T12:00:00,2025-07-02T18:00:00,swvl1,351848,2.713729e-02,4.610716e-02,-3.282990e-03
climatology,val,384,2025-07-02T12:00:00,2025-07-02T18:00:00,stl1,351848,2.278891e+00,3.301615e+00,-5.904627e-01
climatology,val,384,2025-07-02T12:00:00,2025-07-02T18:00:00,sd,351848,2.021202e-03,1.129917e-02,1.883569e-03
climatology,val,385,2025-07-02T13:00:00,2025-07-02T19:00:00,swvl1,351848,2.712380e-02,4.609283e-02,-3.249336e-03
climatology,val,385,2025-07-02T13:00:00,2025-07-02T19:00:00,stl1,351848,2.266171e+00,3.295308e+00,-6.082527e-01
climatology,val,385,2025-07-02T13:00:00,2025-07-02T19:00:00,sd,351848,2.014764e-03,1.127032e-02,1.877732e-03
climatology,val,386,2025-07-02T14:00:00,2025-07-02T20:00:00,swvl1,351848,2.711361e-02,4.609379e-02,-3.222299e-03
climatology,val,386,2025-07-02T14:00:00,2025-07-02T20:00:00,stl1,351848,2.221506e+00,3.235450e+00,-5.918697e-01
climatology,val,386,2025-07-02T14:00:00,2025-07-02T20:00:00,sd,351848,2.008282e-03,1.124121e-02,1.871044e-03
climatology,val,387,2025-07-02T15:00:00,2025-07-02T21:00:00,swvl1,351848,2.708644e-02,4.608255e-02,-3.192088e-03
climatology,val,387,2025-07-02T15:00:00,2025-07-02T21:00:00,stl1,351848,2.197775e+00,3.213092e+00,-5.914881e-01
climatology,val,387,2025-07-02T15:00:00,2025-07-02T21:00:00,sd,351848,2.002003e-03,1.121410e-02,1.863767e-03
climatology,val,388,2025-07-02T16:00:00,2025-07-02T22:00:00,swvl1,351848,2.698176e-02,4.582047e-02,-3.187925e-03
climatology,val,388,2025-07-02T16:00:00,2025-07-02T22:00:00,stl1,351848,2.170361e+00,3.153812e+00,-5.573041e-01
climatology,val,388,2025-07-02T16:00:00,2025-07-02T22:00:00,sd,351848,1.997217e-03,1.120026e-02,1.856754e-03
climatology,val,389,2025-07-02T17:00:00,2025-07-02T23:00:00,swvl1,351848,2.695721e-02,4.582808e-02,-3.200271e-03
climatology,val,389,2025-07-02T17:00:00,2025-07-02T23:00:00,stl1,351848,2.151897e+00,3.119890e+00,-5.662938e-01
climatology,val,389,2025-07-02T17:00:00,2025-07-02T23:00:00,sd,351848,1.992129e-03,1.118127e-02,1.850524e-03
climatology,val,390,2025-07-02T18:00:00,2025-07-03T00:00:00,swvl1,351848,2.727741e-02,4.644858e-02,-3.186669e-03
climatology,val,390,2025-07-02T18:00:00,2025-07-03T00:00:00,stl1,351848,2.179870e+00,3.152444e+00,-5.964475e-01
climatology,val,390,2025-07-02T18:00:00,2025-07-03T00:00:00,sd,351848,2.045045e-03,1.151882e-02,1.900884e-03
climatology,val,391,2025-07-02T19:00:00,2025-07-03T01:00:00,swvl1,351848,2.726670e-02,4.643673e-02,-3.185661e-03
climatology,val,391,2025-07-02T19:00:00,2025-07-03T01:00:00,stl1,351848,2.151326e+00,3.111355e+00,-5.789318e-01
climatology,val,391,2025-07-02T19:00:00,2025-07-03T01:00:00,sd,351848,2.039333e-03,1.149921e-02,1.894212e-03
climatology,val,392,2025-07-02T20:00:00,2025-07-03T02:00:00,swvl1,351848,2.725455e-02,4.640143e-02,-3.179868e-03
climatology,val,392,2025-07-02T20:00:00,2025-07-03T02:00:00,stl1,351848,2.093827e+00,3.041206e+00,-5.502099e-01
climatology,val,392,2025-07-02T20:00:00,2025-07-03T02:00:00,sd,351848,2.033983e-03,1.147949e-02,1.887946e-03
climatology,val,393,2025-07-02T21:00:00,2025-07-03T03:00:00,swvl1,351848,2.724081e-02,4.635189e-02,-3.164968e-03
climatology,val,393,2025-07-02T21:00:00,2025-07-03T03:00:00,stl1,351848,2.057564e+00,2.994700e+00,-5.188235e-01
climatology,val,393,2025-07-02T21:00:00,2025-07-03T03:00:00,sd,351848,2.027510e-03,1.145422e-02,1.881122e-03
climatology,val,394,2025-07-02T22:00:00,2025-07-03T04:00:00,swvl1,351848,2.723454e-02,4.630562e-02,-3.164367e-03
climatology,val,394,2025-07-02T22:00:00,2025-07-03T04:00:00,stl1,351848,2.060911e+00,2.998714e+00,-5.081392e-01
climatology,val,394,2025-07-02T22:00:00,2025-07-03T04:00:00,sd,351848,2.020418e-03,1.142632e-02,1.873993e-03
climatology,val,395,2025-07-02T23:00:00,2025-07-03T05:00:00,swvl1,351848,2.723854e-02,4.629208e-02,-3.167261e-03
climatology,val,395,2025-07-02T23:00:00,2025-07-03T05:00:00,stl1,351848,2.105144e+00,3.041880e+00,-4.631333e-01
climatology,val,395,2025-07-02T23:00:00,2025-07-03T05:00:00,sd,351848,2.012609e-03,1.139568e-02,1.866246e-03
climatology,val,396,2025-07-03T00:00:00,2025-07-03T06:00:00,swvl1,351848,2.724425e-02,4.628470e-02,-3.173398e-03
climatology,val,396,2025-07-03T00:00:00,2025-07-03T06:00:00,stl1,351848,2.121634e+00,3.067944e+00,-4.389530e-01
climatology,val,396,2025-07-03T00:00:00,2025-07-03T06:00:00,sd,351848,2.003756e-03,1.136072e-02,1.857674e-03
climatology,val,397,2025-07-03T01:00:00,2025-07-03T07:00:00,swvl1,351848,2.724865e-02,4.629070e-02,-3.177469e-03
climatology,val,397,2025-07-03T01:00:00,2025-07-03T07:00:00,stl1,351848,2.140704e+00,3.090555e+00,-4.273316e-01
climatology,val,397,2025-07-03T01:00:00,2025-07-03T07:00:00,sd,351848,1.994584e-03,1.132313e-02,1.848870e-03
climatology,val,398,2025-07-03T02:00:00,2025-07-03T08:00:00,swvl1,351848,2.722895e-02,4.625612e-02,-3.159130e-03
climatology,val,398,2025-07-03T02:00:00,2025-07-03T08:00:00,stl1,351848,2.168971e+00,3.128730e+00,-4.059014e-01
climatology,val,398,2025-07-03T02:00:00,2025-07-03T08:00:00,sd,351848,1.985757e-03,1.128578e-02,1.840456e-03
climatology,val,399,2025-07-03T03:00:00,2025-07-03T09:00:00,swvl1,351848,2.719027e-02,4.620081e-02,-3.133073e-03
climatology,val,399,2025-07-03T03:00:00,2025-07-03T09:00:00,stl1,351848,2.209152e+00,3.170552e+00,-3.830201e-01
climatology,val,399,2025-07-03T03:00:00,2025-07-03T09:00:00,sd,351848,1.977677e-03,1.125009e-02,1.832712e-03
climatology,val,400,2025-07-03T04:00:00,2025-07-03T10:00:00,swvl1,351848,2.718910e-02,4.617883e-02,-3.060346e-03
climatology,val,400,2025-07-03T04:00:00,2025-07-03T10:00:00,stl1,351848,2.280234e+00,3.235866e+00,-3.449897e-01
climatology,val,400,2025-07-03T04:00:00,2025-07-03T10:00:00,sd,351848,1.970472e-03,1.122351e-02,1.824213e-03
climatology,val,401,2025-07-03T05:00:00,2025-07-03T11:00:00,swvl1,351848,2.719319e-02,4.617282e-02,-3.059787e-03
climatology,val,401,2025-07-03T05:00:00,2025-07-03T11:00:00,stl1,351848,2.317204e+00,3.267542e+00,-3.448951e-01
climatology,val,401,2025-07-03T05:00:00,2025-07-03T11:00:00,sd,351848,1.965037e-03,1.119497e-02,1.818325e-03
climatology,val,402,2025-07-03T06:00:00,2025-07-03T12:00:00,swvl1,351848,2.735268e-02,4.643039e-02,-2.940454e-03
climatology,val,402,2025-07-03T06:00:00,2025-07-03T12:00:00,stl1,351848,2.371575e+00,3.321172e+00,-3.737456e-01
climatology,val,402,2025-07-03T06:00:00,2025-07-03T12:00:00,sd,351848,2.080946e-03,1.164052e-02,1.932398e-03
climatology,val,403,2025-07-03T07:00:00,2025-07-03T13:00:00,swvl1,351848,2.735996e-02,4.644317e-02,-2.935350e-03
climatology,val,403,2025-07-03T07:00:00,2025-07-03T13:00:00,stl1,351848,2.369159e+00,3.291267e+00,-3.761109e-01
climatology,val,403,2025-07-03T07:00:00,2025-07-03T13:00:00,sd,351848,2.077249e-03,1.161901e-02,1.928362e-03
climatology,val,404,2025-07-03T08:00:00,2025-07-03T14:00:00,swvl1,351848,2.736566e-02,4.647259e-02,-2.928733e-03
climatology,val,404,2025-07-03T08:00:00,2025-07-03T14:00:00,stl1,351848,2.377155e+00,3.276629e+00,-4.259993e-01
climatology,val,404,2025-07-03T08:00:00,2025-07-03T14:00:00,sd,351848,2.073680e-03,1.159772e-02,1.924420e-03
climatology,val,405,2025-07-03T09:00:00,2025-07-03T15:00:00,swvl1,351848,2.739323e-02,4.653247e-02,-2.933933e-03
climatology,val,405,2025-07-03T09:00:00,2025-07-03T15:00:00,stl1,351848,2.346829e+00,3.246072e+00,-4.451425e-01
climatology,val,405,2025-07-03T09:00:00,2025-07-03T15:00:00,sd,351848,2.069857e-03,1.157521e-02,1.920250e-03
climatology,val,406,2025-07-03T10:00:00,2025-07-03T16:00:00,swvl1,351848,2.740864e-02,4.656030e-02,-2.913847e-03
climatology,val,406,2025-07-03T10:00:00,2025-07-03T16:00:00,stl1,351848,2.326325e+00,3.223922e+00,-4.608360e-01
climatology,val,406,2025-07-03T10:00:00,2025-07-03T16:00:00,sd,351848,2.065361e-03,1.155085e-02,1.915594e-03
climatology,val,407,2025-07-03T11:00:00,2025-07-03T17:00:00,swvl1,351848,2.741381e-02,4.658980e-02,-2.886503e-03
climatology,val,407,2025-07-03T11:00:00,2025-07-03T17:00:00,stl1,351848,2.283853e+00,3.166312e+00,-4.898089e-01
climatology,val,407,2025-07-03T11:00:00,2025-07-03T17:00:00,sd,351848,2.059886e-03,1.152315e-02,1.910122e-03
climatology,val,408,2025-07-03T12:00:00,2025-07-03T18:00:00,swvl1,351848,2.740507e-02,4.659332e-02,-2.849011e-03
climatology,val,408,2025-07-03T12:00:00,2025-07-03T18:00:00,stl1,351848,2.270043e+00,3.169186e+00,-4.981698e-01
climatology,val,408,2025-07-03T12:00:00,2025-07-03T18:00:00,sd,351848,2.054009e-03,1.149415e-02,1.904369e-03
climatology,val,409,2025-07-03T13:00:00,2025-07-03T19:00:00,swvl1,351848,2.739885e-02,4.659550e-02,-2.804752e-03
climatology,val,409,2025-07-03T13:00:00,2025-07-03T19:00:00,stl1,351848,2.245463e+00,3.151931e+00,-5.008981e-01
climatology,val,409,2025-07-03T13:00:00,2025-07-03T19:00:00,sd,351848,2.047578e-03,1.146454e-02,1.897914e-03
climatology,val,410,2025-07-03T14:00:00,2025-07-03T20:00:00,swvl1,351848,2.741741e-02,4.663002e-02,-2.769013e-03
climatology,val,410,2025-07-03T14:00:00,2025-07-03T20:00:00,stl1,351848,2.189342e+00,3.098350e+00,-5.041859e-01
climatology,val,410,2025-07-03T14:00:00,2025-07-03T20:00:00,sd,351848,2.040810e-03,1.143389e-02,1.890694e-03
climatology,val,411,2025-07-03T15:00:00,2025-07-03T21:00:00,swvl1,351848,2.745551e-02,4.674394e-02,-2.751378e-03
climatology,val,411,2025-07-03T15:00:00,2025-07-03T21:00:00,stl1,351848,2.164690e+00,3.077947e+00,-5.025166e-01
climatology,val,411,2025-07-03T15:00:00,2025-07-03T21:00:00,sd,351848,2.034080e-03,1.140406e-02,1.883262e-03
climatology,val,412,2025-07-03T16:00:00,2025-07-03T22:00:00,swvl1,351848,2.729626e-02,4.632648e-02,-2.570770e-03
climatology,val,412,2025-07-03T16:00:00,2025-07-03T22:00:00,stl1,351848,2.196979e+00,3.118699e+00,-4.804269e-01
climatology,val,412,2025-07-03T16:00:00,2025-07-03T22:00:00,sd,351848,2.029031e-03,1.138702e-02,1.878249e-03
climatology,val,413,2025-07-03T17:00:00,2025-07-03T23:00:00,swvl1,351848,2.730926e-02,4.637732e-02,-2.564407e-03
climatology,val,413,2025-07-03T17:00:00,2025-07-03T23:00:00,stl1,351848,2.184310e+00,3.101400e+00,-4.769790e-01
climatology,val,413,2025-07-03T17:00:00,2025-07-03T23:00:00,sd,351848,2.023359e-03,1.136518e-02,1.872357e-03
climatology,val,414,2025-07-03T18:00:00,2025-07-04T00:00:00,swvl1,351848,2.764187e-02,4.703607e-02,-2.532948e-03
climatology,val,414,2025-07-03T18:00:00,2025-07-04T00:00:00,stl1,351848,2.194417e+00,3.123007e+00,-5.001474e-01
climatology,val,414,2025-07-03T18:00:00,2025-07-04T00:00:00,sd,351848,2.073602e-03,1.168565e-02,1.920241e-03
climatology,val,415,2025-07-03T19:00:00,2025-07-04T01:00:00,swvl1,351848,2.765737e-02,4.704508e-02,-2.515476e-03
climatology,val,415,2025-07-03T19:00:00,2025-07-04T01:00:00,stl1,351848,2.159246e+00,3.090572e+00,-4.954817e-01
climatology,val,415,2025-07-03T19:00:00,2025-07-04T01:00:00,sd,351848,2.067318e-03,1.166456e-02,1.914249e-03
climatology,val,416,2025-07-03T20:00:00,2025-07-04T02:00:00,swvl1,351848,2.768664e-02,4.706068e-02,-2.504384e-03
climatology,val,416,2025-07-03T20:00:00,2025-07-04T02:00:00,stl1,351848,2.142606e+00,3.085705e+00,-4.880024e-01
climatology,val,416,2025-07-03T20:00:00,2025-07-04T02:00:00,sd,351848,2.061481e-03,1.164478e-02,1.908960e-03
climatology,val,417,2025-07-03T21:00:00,2025-07-04T03:00:00,swvl1,351848,2.772683e-02,4.710520e-02,-2.481720e-03
climatology,val,417,2025-07-03T21:00:00,2025-07-04T03:00:00,stl1,351848,2.145879e+00,3.098124e+00,-4.432693e-01
climatology,val,417,2025-07-03T21:00:00,2025-07-04T03:00:00,sd,351848,2.054795e-03,1.162063e-02,1.903121e-03
